#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KIF20A	KIF2C	9606.ENSP00000378356	9606.ENSP00000361298	0	0	0	0.580	0.880	0	0.540	0.548	0.973
KIF20A	KIF4A	9606.ENSP00000378356	9606.ENSP00000363524	0	0	0	0.581	0.922	0.067	0.400	0.854	0.992
KIF20A	RFC4	9606.ENSP00000378356	9606.ENSP00000376272	0	0	0	0	0.335	0.071	0	0.608	0.736
KIF20A	PTTG1	9606.ENSP00000378356	9606.ENSP00000377536	0	0	0	0	0.805	0	0	0.509	0.900
KIF20A	PRC1	9606.ENSP00000378356	9606.ENSP00000377793	0	0	0	0	0.827	0.325	0	0.508	0.937
KIF20A	TIMELESS	9606.ENSP00000378356	9606.ENSP00000450607	0	0	0	0	0.299	0	0	0.184	0.403
KIF20A	MCM3	9606.ENSP00000378356	9606.ENSP00000480987	0	0	0	0	0.451	0.328	0	0.137	0.654
KIF20A	UBE2T	9606.ENSP00000378356	9606.ENSP00000494957	0	0	0	0	0.440	0	0	0.465	0.687
KIF20A	UHRF1	9606.ENSP00000378356	9606.ENSP00000479617	0	0	0	0	0.557	0.051	0	0.484	0.764
KIF20A	TK1	9606.ENSP00000378356	9606.ENSP00000468425	0	0	0	0	0.481	0	0	0.614	0.791
KIF20A	PBK	9606.ENSP00000378356	9606.ENSP00000428489	0	0	0	0	0.843	0.049	0	0.725	0.955
KIF20A	NUSAP1	9606.ENSP00000378356	9606.ENSP00000499238	0	0	0	0	0.839	0.292	0	0.645	0.956
KIF20A	TOP2A	9606.ENSP00000378356	9606.ENSP00000411532	0	0	0	0	0.866	0.292	0	0.750	0.974
KIF2C	TRIP13	9606.ENSP00000361298	9606.ENSP00000166345	0	0	0	0	0.721	0	0	0.350	0.811
KIF2C	RAD51AP1	9606.ENSP00000361298	9606.ENSP00000228843	0	0	0	0	0.468	0	0	0.365	0.648
KIF2C	TROAP	9606.ENSP00000361298	9606.ENSP00000257909	0	0	0	0	0.764	0	0	0.322	0.833
KIF2C	MCM4	9606.ENSP00000361298	9606.ENSP00000262105	0	0	0	0	0.408	0	0	0.380	0.617
KIF2C	POLQ	9606.ENSP00000361298	9606.ENSP00000264233	0	0	0	0	0.474	0	0	0	0.474
KIF2C	MCM2	9606.ENSP00000361298	9606.ENSP00000265056	0	0	0	0	0.516	0	0	0.145	0.569
KIF2C	MAD2L1	9606.ENSP00000361298	9606.ENSP00000296509	0	0	0	0	0.509	0.070	0.500	0.720	0.927
KIF2C	MELK	9606.ENSP00000361298	9606.ENSP00000298048	0	0	0	0	0.838	0	0	0.620	0.935
KIF2C	PCLAF	9606.ENSP00000361298	9606.ENSP00000300035	0	0	0	0	0.720	0	0	0.199	0.766
KIF2C	TPX2	9606.ENSP00000361298	9606.ENSP00000300403	0	0	0	0	0.999	0	0	0.658	0.999
KIF2C	MCM7	9606.ENSP00000361298	9606.ENSP00000307288	0	0	0	0	0.343	0	0	0.512	0.666
KIF2C	TYMS	9606.ENSP00000361298	9606.ENSP00000315644	0	0	0	0	0.457	0	0	0.306	0.607
KIF2C	TACC3	9606.ENSP00000361298	9606.ENSP00000326550	0	0	0	0	0.500	0.042	0	0.663	0.825
KIF2C	LMNB2	9606.ENSP00000361298	9606.ENSP00000327054	0	0	0	0	0.381	0	0	0.147	0.449
KIF2C	UBE2C	9606.ENSP00000361298	9606.ENSP00000348838	0	0	0	0	0.845	0	0	0.716	0.954
KIF2C	TTK	9606.ENSP00000361298	9606.ENSP00000358813	0	0	0	0	0.904	0	0	0.559	0.955
KIF2C	STIL	9606.ENSP00000361298	9606.ENSP00000360944	0	0	0	0	0.488	0	0	0.215	0.581
KIF2C	RAD54L	9606.ENSP00000361298	9606.ENSP00000361043	0	0	0	0	0.569	0	0	0.311	0.691
KIF2C	TIMELESS	9606.ENSP00000361298	9606.ENSP00000450607	0	0	0	0	0.335	0	0	0.200	0.446
KIF2C	MCM3	9606.ENSP00000361298	9606.ENSP00000480987	0	0	0	0	0.447	0	0	0.211	0.545
KIF2C	TK1	9606.ENSP00000361298	9606.ENSP00000468425	0	0	0	0	0.474	0	0	0.201	0.562
KIF2C	MYC	9606.ENSP00000361298	9606.ENSP00000478887	0	0	0	0	0.106	0.124	0	0.508	0.581
KIF2C	UBE2T	9606.ENSP00000361298	9606.ENSP00000494957	0	0	0	0	0.444	0	0	0.280	0.583
KIF2C	UHRF1	9606.ENSP00000361298	9606.ENSP00000479617	0	0	0	0	0.559	0	0	0.238	0.650
KIF2C	RCC2	9606.ENSP00000361298	9606.ENSP00000364585	0	0	0	0	0.169	0	0	0.633	0.682
KIF2C	RFC4	9606.ENSP00000361298	9606.ENSP00000376272	0	0	0	0	0.363	0	0	0.598	0.733
KIF2C	PTTG1	9606.ENSP00000361298	9606.ENSP00000377536	0	0	0	0	0.754	0	0	0.512	0.875
KIF2C	PBK	9606.ENSP00000361298	9606.ENSP00000428489	0	0	0	0	0.854	0	0	0.404	0.909
KIF2C	TOP2A	9606.ENSP00000361298	9606.ENSP00000411532	0	0	0	0	0.842	0	0	0.618	0.937
KIF2C	NUSAP1	9606.ENSP00000361298	9606.ENSP00000499238	0	0	0	0	0.835	0	0	0.669	0.943
KIF2C	PRC1	9606.ENSP00000361298	9606.ENSP00000377793	0	0	0	0	0.848	0	0	0.647	0.944
KIF2C	KIF4A	9606.ENSP00000361298	9606.ENSP00000363524	0	0	0	0.661	0.845	0	0.400	0.476	0.947
KIF4A	TRIP13	9606.ENSP00000363524	9606.ENSP00000166345	0	0	0	0	0.606	0	0	0.416	0.760
KIF4A	RAD51AP1	9606.ENSP00000363524	9606.ENSP00000228843	0	0	0	0	0.533	0	0	0.579	0.795
KIF4A	TROAP	9606.ENSP00000363524	9606.ENSP00000257909	0	0	0	0	0.668	0	0	0.527	0.836
KIF4A	MCM4	9606.ENSP00000363524	9606.ENSP00000262105	0	0	0	0	0.454	0	0	0.245	0.570
KIF4A	POLQ	9606.ENSP00000363524	9606.ENSP00000264233	0	0	0	0	0.443	0	0	0	0.443
KIF4A	MCM2	9606.ENSP00000363524	9606.ENSP00000265056	0	0	0	0	0.497	0	0	0	0.497
KIF4A	MAD2L1	9606.ENSP00000363524	9606.ENSP00000296509	0	0	0	0	0.526	0	0	0.447	0.726
KIF4A	MELK	9606.ENSP00000363524	9606.ENSP00000298048	0	0	0	0	0.863	0	0	0.750	0.964
KIF4A	PCLAF	9606.ENSP00000363524	9606.ENSP00000300035	0	0	0	0	0.394	0	0	0.245	0.523
KIF4A	TPX2	9606.ENSP00000363524	9606.ENSP00000300403	0	0	0	0	0.861	0	0	0.764	0.965
KIF4A	MCM7	9606.ENSP00000363524	9606.ENSP00000307288	0	0	0	0	0.295	0	0	0.202	0.414
KIF4A	TYMS	9606.ENSP00000363524	9606.ENSP00000315644	0	0	0	0	0.377	0	0	0.220	0.494
KIF4A	TACC3	9606.ENSP00000363524	9606.ENSP00000326550	0	0	0	0	0.486	0	0	0.191	0.567
KIF4A	UBE2C	9606.ENSP00000363524	9606.ENSP00000348838	0	0	0	0	0.746	0.070	0	0.632	0.905
KIF4A	TTK	9606.ENSP00000363524	9606.ENSP00000358813	0	0	0	0	0.856	0	0	0.475	0.921
KIF4A	STIL	9606.ENSP00000363524	9606.ENSP00000360944	0	0	0	0	0.457	0	0	0.178	0.535
KIF4A	RAD54L	9606.ENSP00000363524	9606.ENSP00000361043	0	0	0	0	0.416	0.065	0	0.325	0.599
KIF4A	RFC4	9606.ENSP00000363524	9606.ENSP00000376272	0	0	0	0	0.272	0	0	0.317	0.481
KIF4A	MCM3	9606.ENSP00000363524	9606.ENSP00000480987	0	0	0	0	0.451	0	0	0.280	0.588
KIF4A	UHRF1	9606.ENSP00000363524	9606.ENSP00000479617	0	0	0	0	0.390	0.057	0	0.445	0.653
KIF4A	UBE2T	9606.ENSP00000363524	9606.ENSP00000494957	0	0	0	0	0.387	0.070	0	0.510	0.696
KIF4A	TK1	9606.ENSP00000363524	9606.ENSP00000468425	0	0	0	0	0.521	0	0	0.436	0.718
KIF4A	PTTG1	9606.ENSP00000363524	9606.ENSP00000377536	0	0	0	0	0.535	0	0	0.559	0.786
KIF4A	TOP2A	9606.ENSP00000363524	9606.ENSP00000411532	0	0	0	0	0.825	0	0	0.537	0.915
KIF4A	NUSAP1	9606.ENSP00000363524	9606.ENSP00000499238	0	0	0	0	0.826	0	0	0.581	0.924
KIF4A	PBK	9606.ENSP00000363524	9606.ENSP00000428489	0	0	0	0	0.840	0	0	0.629	0.938
KIF4A	PRC1	9606.ENSP00000363524	9606.ENSP00000377793	0	0	0	0	0.885	0.642	0	0.907	0.995
KLK10	PSAT1	9606.ENSP00000311746	9606.ENSP00000365773	0	0	0	0	0.049	0	0	0.400	0.405
KLK10	SERPINB5	9606.ENSP00000311746	9606.ENSP00000372221	0	0	0	0	0.163	0.045	0	0.426	0.501
KLK10	KLK11	9606.ENSP00000311746	9606.ENSP00000473047	0	0	0.103	0.874	0.787	0	0	0.158	0.825
LAPTM4B	SLC7A5	9606.ENSP00000402301	9606.ENSP00000261622	0	0	0	0	0.063	0	0	0.450	0.462
LMNB2	MCM4	9606.ENSP00000327054	9606.ENSP00000262105	0	0	0	0	0.272	0.091	0	0.376	0.551
LMNB2	MCM2	9606.ENSP00000327054	9606.ENSP00000265056	0	0	0	0	0.376	0.328	0	0.096	0.588
LMNB2	TPX2	9606.ENSP00000327054	9606.ENSP00000300403	0	0	0	0	0.310	0	0	0.339	0.524
LMNB2	MCM7	9606.ENSP00000327054	9606.ENSP00000307288	0	0	0	0	0.304	0.292	0	0.532	0.749
LMNB2	UHRF1	9606.ENSP00000327054	9606.ENSP00000479617	0	0	0	0	0.362	0	0	0.182	0.455
LMNB2	PRC1	9606.ENSP00000327054	9606.ENSP00000377793	0	0	0	0	0.283	0.292	0	0.050	0.476
LMNB2	TOP2A	9606.ENSP00000327054	9606.ENSP00000411532	0	0	0	0	0.360	0.190	0	0.160	0.527
LMNB2	PTTG1	9606.ENSP00000327054	9606.ENSP00000377536	0	0	0	0	0.235	0	0	0.455	0.566
LMNB2	MYC	9606.ENSP00000327054	9606.ENSP00000478887	0	0	0	0	0.140	0.124	0	0.646	0.710
LMNB2	MCM3	9606.ENSP00000327054	9606.ENSP00000480987	0	0	0	0	0.348	0.292	0	0.506	0.752
LRP8	PCSK9	9606.ENSP00000303634	9606.ENSP00000303208	0	0	0	0	0.101	0	0	0.529	0.559
LY6G6D	MSLN	9606.ENSP00000364985	9606.ENSP00000372313	0	0	0	0	0	0	0.400	0	0.400
LYAR	WDR12	9606.ENSP00000345917	9606.ENSP00000261015	0	0	0	0	0.457	0.127	0	0.188	0.582
LYAR	RPL29	9606.ENSP00000345917	9606.ENSP00000294189	0	0	0	0	0.100	0.800	0	0	0.812
LYAR	RRS1	9606.ENSP00000345917	9606.ENSP00000322396	0	0	0	0	0.850	0.190	0	0.386	0.919
LYAR	PUS1	9606.ENSP00000345917	9606.ENSP00000365837	0	0	0	0	0.269	0	0	0.329	0.489
LYAR	SRPK1	9606.ENSP00000345917	9606.ENSP00000362931	0	0	0	0	0.084	0.223	0	0.394	0.531
LYAR	POLR1C	9606.ENSP00000345917	9606.ENSP00000496044	0	0	0	0	0.603	0	0	0	0.603
LYAR	RPS7	9606.ENSP00000345917	9606.ENSP00000495273	0	0	0	0	0.083	0.810	0	0	0.819
LYAR	RPS21	9606.ENSP00000345917	9606.ENSP00000345957	0	0	0	0	0.073	0.858	0	0	0.863
LYAR	RPS15	9606.ENSP00000345917	9606.ENSP00000466010	0	0	0	0	0.101	0.905	0	0	0.911
MAD2L1	TRIP13	9606.ENSP00000296509	9606.ENSP00000166345	0	0	0	0	0.590	0.977	0	0.437	0.994
MAD2L1	RNASEH2A	9606.ENSP00000296509	9606.ENSP00000221486	0	0	0	0	0.357	0	0	0.200	0.464
MAD2L1	RAD51AP1	9606.ENSP00000296509	9606.ENSP00000228843	0	0	0	0	0.724	0	0	0.509	0.859
MAD2L1	MCM4	9606.ENSP00000296509	9606.ENSP00000262105	0	0	0	0	0.585	0	0	0.666	0.855
MAD2L1	MCM2	9606.ENSP00000296509	9606.ENSP00000265056	0	0	0	0	0.564	0	0	0.465	0.757
MAD2L1	RANBP1	9606.ENSP00000296509	9606.ENSP00000401564	0	0	0	0	0.339	0.065	0	0.134	0.418
MAD2L1	PAICS	9606.ENSP00000296509	9606.ENSP00000382595	0	0	0	0	0.362	0	0	0.136	0.426
MAD2L1	MYC	9606.ENSP00000296509	9606.ENSP00000478887	0	0	0	0	0.111	0	0	0.418	0.460
MAD2L1	UHRF1	9606.ENSP00000296509	9606.ENSP00000479617	0	0	0	0	0.353	0.113	0	0.232	0.521
MAD2L1	RAD54L	9606.ENSP00000296509	9606.ENSP00000361043	0	0	0	0	0.358	0.096	0	0.255	0.530
MAD2L1	PRKDC	9606.ENSP00000296509	9606.ENSP00000313420	0	0	0	0	0.140	0	0	0.496	0.548
MAD2L1	RCC2	9606.ENSP00000296509	9606.ENSP00000364585	0	0	0	0	0.162	0	0.500	0.128	0.603
MAD2L1	TK1	9606.ENSP00000296509	9606.ENSP00000468425	0	0	0	0	0.452	0	0	0.500	0.714
MAD2L1	PCLAF	9606.ENSP00000296509	9606.ENSP00000300035	0	0	0	0	0.515	0	0	0.554	0.774
MAD2L1	MCM3	9606.ENSP00000296509	9606.ENSP00000480987	0	0	0	0	0.373	0.088	0	0.666	0.793
MAD2L1	MCM7	9606.ENSP00000296509	9606.ENSP00000307288	0	0	0	0	0.505	0	0	0.608	0.797
MAD2L1	TACC3	9606.ENSP00000296509	9606.ENSP00000326550	0	0	0	0	0.588	0.133	0	0.485	0.800
MAD2L1	PRC1	9606.ENSP00000296509	9606.ENSP00000377793	0	0	0	0	0.669	0.069	0	0.410	0.802
MAD2L1	UBE2T	9606.ENSP00000296509	9606.ENSP00000494957	0	0	0	0	0.783	0.059	0	0.273	0.838
MAD2L1	NUSAP1	9606.ENSP00000296509	9606.ENSP00000499238	0	0	0	0	0.718	0	0	0.480	0.847
MAD2L1	TPX2	9606.ENSP00000296509	9606.ENSP00000300403	0	0	0	0	0.543	0.075	0	0.701	0.863
MAD2L1	TOP2A	9606.ENSP00000296509	9606.ENSP00000411532	0	0	0	0	0.624	0	0	0.721	0.890
MAD2L1	PTTG1	9606.ENSP00000296509	9606.ENSP00000377536	0	0	0	0	0.539	0	0	0.774	0.891
MAD2L1	TYMS	9606.ENSP00000296509	9606.ENSP00000315644	0	0	0	0	0.794	0	0	0.534	0.900
MAD2L1	UBE2C	9606.ENSP00000296509	9606.ENSP00000348838	0	0	0	0	0.615	0.321	0.500	0.520	0.929
MAD2L1	MELK	9606.ENSP00000296509	9606.ENSP00000298048	0	0	0	0	0.844	0	0	0.667	0.946
MAD2L1	RFC4	9606.ENSP00000296509	9606.ENSP00000376272	0	0	0	0	0.848	0.069	0	0.658	0.947
MAD2L1	PBK	9606.ENSP00000296509	9606.ENSP00000428489	0	0	0	0	0.912	0.058	0	0.466	0.952
MAD2L1	TTK	9606.ENSP00000296509	9606.ENSP00000358813	0	0	0	0	0.806	0.780	0	0.910	0.995
MCM2	TRIP13	9606.ENSP00000265056	9606.ENSP00000166345	0	0	0	0	0.427	0	0	0.071	0.446
MCM2	RNASEH2A	9606.ENSP00000265056	9606.ENSP00000221486	0.041	0	0	0	0.674	0	0	0.211	0.732
MCM2	RAD51AP1	9606.ENSP00000265056	9606.ENSP00000228843	0	0	0	0	0.427	0	0	0.151	0.493
MCM2	MCM4	9606.ENSP00000265056	9606.ENSP00000262105	0	0	0	0.742	0.991	0.997	0.900	0.714	0.999
MCM2	POLQ	9606.ENSP00000265056	9606.ENSP00000264233	0	0	0	0	0.400	0	0	0.138	0.461
MCM2	PCLAF	9606.ENSP00000265056	9606.ENSP00000300035	0	0	0	0	0.373	0	0	0.103	0.414
MCM2	RCC2	9606.ENSP00000265056	9606.ENSP00000364585	0	0	0	0	0.393	0	0	0.085	0.421
MCM2	UBE2T	9606.ENSP00000265056	9606.ENSP00000494957	0	0	0	0	0.374	0.049	0	0.141	0.444
MCM2	NUSAP1	9606.ENSP00000265056	9606.ENSP00000499238	0	0	0	0	0.427	0	0	0.155	0.495
MCM2	UBE2C	9606.ENSP00000265056	9606.ENSP00000348838	0	0	0	0	0.495	0.049	0	0.091	0.525
MCM2	TK1	9606.ENSP00000265056	9606.ENSP00000468425	0	0	0	0	0.509	0	0	0.078	0.528
MCM2	PBK	9606.ENSP00000265056	9606.ENSP00000428489	0	0	0	0	0.522	0	0	0.064	0.534
MCM2	UHRF1	9606.ENSP00000265056	9606.ENSP00000479617	0	0	0	0	0.503	0	0	0.133	0.551
MCM2	RAD54L	9606.ENSP00000265056	9606.ENSP00000361043	0	0	0	0	0.431	0.093	0	0.224	0.564
MCM2	TPX2	9606.ENSP00000265056	9606.ENSP00000300403	0	0	0	0	0.524	0	0	0.165	0.585
MCM2	MELK	9606.ENSP00000265056	9606.ENSP00000298048	0	0	0	0	0.565	0.097	0	0.067	0.601
MCM2	TTK	9606.ENSP00000265056	9606.ENSP00000358813	0	0	0	0	0.480	0	0	0.274	0.606
MCM2	TOP2A	9606.ENSP00000265056	9606.ENSP00000411532	0	0	0	0	0.535	0	0	0.359	0.689
MCM2	PRC1	9606.ENSP00000265056	9606.ENSP00000377793	0	0	0	0	0.660	0	0	0.177	0.708
MCM2	TYMS	9606.ENSP00000265056	9606.ENSP00000315644	0	0	0	0	0.801	0	0	0.099	0.813
MCM2	RFC4	9606.ENSP00000265056	9606.ENSP00000376272	0.085	0	0	0	0.786	0.154	0	0.344	0.877
MCM2	TIMELESS	9606.ENSP00000265056	9606.ENSP00000450607	0	0	0	0	0.519	0.994	0	0.350	0.998
MCM2	MCM3	9606.ENSP00000265056	9606.ENSP00000480987	0	0	0	0.726	0.991	0.997	0.900	0.469	0.999
MCM2	MCM7	9606.ENSP00000265056	9606.ENSP00000307288	0	0	0	0.779	0.980	0.998	0.900	0.633	0.999
MCM3	TRIP13	9606.ENSP00000480987	9606.ENSP00000166345	0	0	0	0	0.482	0	0	0.184	0.559
MCM3	RNASEH2A	9606.ENSP00000480987	9606.ENSP00000221486	0	0	0	0	0.662	0	0	0.251	0.736
MCM3	RAD51AP1	9606.ENSP00000480987	9606.ENSP00000228843	0	0	0	0	0.410	0	0	0.161	0.484
MCM3	MCM4	9606.ENSP00000480987	9606.ENSP00000262105	0	0	0	0.712	0.991	0.997	0.900	0.991	0.999
MCM3	MELK	9606.ENSP00000480987	9606.ENSP00000298048	0	0	0	0	0.509	0	0	0.377	0.681
MCM3	PCLAF	9606.ENSP00000480987	9606.ENSP00000300035	0	0	0	0	0.384	0	0	0.125	0.438
MCM3	MCM7	9606.ENSP00000480987	9606.ENSP00000307288	0	0	0	0.773	0.986	0.997	0.900	0.990	0.999
MCM3	PRKDC	9606.ENSP00000480987	9606.ENSP00000313420	0	0	0	0	0.166	0	0	0.374	0.456
MCM3	TYMS	9606.ENSP00000480987	9606.ENSP00000315644	0	0	0	0	0.618	0	0	0.255	0.704
MCM3	UBE2C	9606.ENSP00000480987	9606.ENSP00000348838	0	0	0	0	0.408	0	0	0.224	0.521
MCM3	TTK	9606.ENSP00000480987	9606.ENSP00000358813	0	0	0	0	0.333	0	0	0.410	0.590
MCM3	RAD54L	9606.ENSP00000480987	9606.ENSP00000361043	0	0	0	0	0.388	0.070	0	0.196	0.502
MCM3	TFDP1	9606.ENSP00000480987	9606.ENSP00000364519	0	0	0	0	0.260	0	0	0.244	0.417
MCM3	RCC2	9606.ENSP00000480987	9606.ENSP00000364585	0	0	0	0	0.372	0.047	0	0.114	0.424
MCM3	RFC4	9606.ENSP00000480987	9606.ENSP00000376272	0	0	0	0	0.847	0.275	0	0.760	0.971
MCM3	PTTG1	9606.ENSP00000480987	9606.ENSP00000377536	0	0	0	0	0.336	0	0	0.370	0.564
MCM3	PRC1	9606.ENSP00000480987	9606.ENSP00000377793	0	0	0	0	0.507	0	0	0.052	0.513
MCM3	PAICS	9606.ENSP00000480987	9606.ENSP00000382595	0	0	0	0	0.367	0	0	0.222	0.487
MCM3	TOP2A	9606.ENSP00000480987	9606.ENSP00000411532	0	0	0	0	0.478	0.071	0	0.532	0.753
MCM3	PUS7	9606.ENSP00000480987	9606.ENSP00000417402	0	0	0	0	0.140	0.227	0	0.209	0.428
MCM3	PBK	9606.ENSP00000480987	9606.ENSP00000428489	0	0	0	0	0.360	0	0	0.198	0.465
MCM3	TIMELESS	9606.ENSP00000480987	9606.ENSP00000450607	0	0	0	0	0.440	0.978	0	0.516	0.993
MCM3	TK1	9606.ENSP00000480987	9606.ENSP00000468425	0	0	0	0	0.375	0	0	0.518	0.685
MCM3	MYC	9606.ENSP00000480987	9606.ENSP00000478887	0	0	0	0	0.116	0.127	0	0.610	0.672
MCM3	UHRF1	9606.ENSP00000480987	9606.ENSP00000479617	0	0	0	0	0.457	0.292	0	0.176	0.655
MCM3	NUSAP1	9606.ENSP00000480987	9606.ENSP00000499238	0	0	0	0	0.398	0	0	0.160	0.472
MCM4	TRIP13	9606.ENSP00000262105	9606.ENSP00000166345	0	0	0	0	0.629	0	0	0.330	0.741
MCM4	RNASEH2A	9606.ENSP00000262105	9606.ENSP00000221486	0	0	0	0	0.581	0	0	0.247	0.671
MCM4	RAD51AP1	9606.ENSP00000262105	9606.ENSP00000228843	0	0	0	0	0.334	0	0	0.279	0.500
MCM4	STIL	9606.ENSP00000262105	9606.ENSP00000360944	0	0	0	0	0.293	0	0	0.190	0.403
MCM4	TFDP1	9606.ENSP00000262105	9606.ENSP00000364519	0	0	0	0	0.237	0	0	0.273	0.422
MCM4	TACC3	9606.ENSP00000262105	9606.ENSP00000326550	0	0	0	0	0.323	0.056	0	0.260	0.486
MCM4	UBE2T	9606.ENSP00000262105	9606.ENSP00000494957	0	0	0	0	0.352	0.081	0	0.206	0.486
MCM4	TK1	9606.ENSP00000262105	9606.ENSP00000468425	0	0	0	0	0.382	0	0	0.268	0.529
MCM4	RANBP1	9606.ENSP00000262105	9606.ENSP00000401564	0	0	0	0	0.394	0	0	0.258	0.531
MCM4	PAICS	9606.ENSP00000262105	9606.ENSP00000382595	0	0	0	0	0.353	0	0	0.338	0.554
MCM4	RAD54L	9606.ENSP00000262105	9606.ENSP00000361043	0	0	0	0	0.443	0.092	0	0.223	0.573
MCM4	PTTG1	9606.ENSP00000262105	9606.ENSP00000377536	0	0	0	0	0.292	0	0	0.423	0.575
MCM4	UHRF1	9606.ENSP00000262105	9606.ENSP00000479617	0	0	0	0	0.458	0	0	0.297	0.602
MCM4	PCLAF	9606.ENSP00000262105	9606.ENSP00000300035	0	0	0	0	0.480	0	0	0.266	0.603
MCM4	PBK	9606.ENSP00000262105	9606.ENSP00000428489	0	0	0	0	0.506	0.074	0	0.204	0.604
MCM4	MYC	9606.ENSP00000262105	9606.ENSP00000478887	0	0	0	0	0.095	0.196	0	0.559	0.651
MCM4	UBE2C	9606.ENSP00000262105	9606.ENSP00000348838	0	0	0	0	0.440	0.081	0	0.381	0.653
MCM4	NUSAP1	9606.ENSP00000262105	9606.ENSP00000499238	0	0	0	0	0.539	0	0	0.303	0.664
MCM4	MELK	9606.ENSP00000262105	9606.ENSP00000298048	0	0	0	0	0.589	0	0	0.267	0.686
MCM4	PRC1	9606.ENSP00000262105	9606.ENSP00000377793	0	0	0	0	0.575	0.292	0	0.091	0.703
MCM4	TTK	9606.ENSP00000262105	9606.ENSP00000358813	0	0	0	0	0.535	0	0	0.399	0.709
MCM4	TPX2	9606.ENSP00000262105	9606.ENSP00000300403	0	0	0	0	0.598	0	0	0.339	0.723
MCM4	TOP2A	9606.ENSP00000262105	9606.ENSP00000411532	0	0	0	0	0.608	0	0	0.546	0.814
MCM4	PRKDC	9606.ENSP00000262105	9606.ENSP00000313420	0	0	0	0	0.328	0	0	0.838	0.887
MCM4	RFC4	9606.ENSP00000262105	9606.ENSP00000376272	0	0	0	0	0.718	0.069	0	0.644	0.898
MCM4	TYMS	9606.ENSP00000262105	9606.ENSP00000315644	0	0	0	0	0.906	0	0	0.371	0.938
MCM4	TIMELESS	9606.ENSP00000262105	9606.ENSP00000450607	0	0	0	0	0.590	0.967	0	0.563	0.993
MCM4	MCM7	9606.ENSP00000262105	9606.ENSP00000307288	0	0	0.093	0.786	0.971	0.997	0.900	0.990	0.999
MCM7	TRIP13	9606.ENSP00000307288	9606.ENSP00000166345	0	0	0	0	0.745	0.066	0	0.223	0.799
MCM7	RNASEH2A	9606.ENSP00000307288	9606.ENSP00000221486	0	0	0	0	0.776	0	0	0.415	0.863
MCM7	WDR12	9606.ENSP00000307288	9606.ENSP00000261015	0	0	0	0	0.082	0	0	0.446	0.470
MCM7	MELK	9606.ENSP00000307288	9606.ENSP00000298048	0	0	0	0	0.384	0	0	0.068	0.401
MCM7	TPX2	9606.ENSP00000307288	9606.ENSP00000300403	0	0	0	0	0.380	0	0	0.475	0.660
MCM7	TFDP1	9606.ENSP00000307288	9606.ENSP00000364519	0	0	0	0	0.261	0	0	0.233	0.409
MCM7	UBE2T	9606.ENSP00000307288	9606.ENSP00000494957	0	0	0	0	0.251	0.047	0	0.244	0.413
MCM7	TTK	9606.ENSP00000307288	9606.ENSP00000358813	0	0	0	0	0.265	0	0	0.245	0.422
MCM7	TRIM29	9606.ENSP00000307288	9606.ENSP00000343129	0	0	0	0	0	0	0	0.430	0.430
MCM7	PBK	9606.ENSP00000307288	9606.ENSP00000428489	0	0	0	0	0.353	0	0	0.159	0.432
MCM7	RAD54L	9606.ENSP00000307288	9606.ENSP00000361043	0	0	0	0	0.292	0.071	0	0.239	0.456
MCM7	TK1	9606.ENSP00000307288	9606.ENSP00000468425	0	0	0	0	0.371	0	0	0.238	0.500
MCM7	NUSAP1	9606.ENSP00000307288	9606.ENSP00000499238	0	0	0	0	0.409	0	0	0.195	0.504
MCM7	UHRF1	9606.ENSP00000307288	9606.ENSP00000479617	0	0	0	0	0.343	0	0	0.306	0.525
MCM7	TACC3	9606.ENSP00000307288	9606.ENSP00000326550	0	0	0	0	0.296	0	0	0.433	0.584
MCM7	PRC1	9606.ENSP00000307288	9606.ENSP00000377793	0	0	0	0	0.456	0.292	0	0.149	0.644
MCM7	MYC	9606.ENSP00000307288	9606.ENSP00000478887	0	0	0	0	0.139	0.408	0	0.430	0.684
MCM7	UBE2C	9606.ENSP00000307288	9606.ENSP00000348838	0	0	0	0	0.384	0.047	0	0.521	0.695
MCM7	TOP2A	9606.ENSP00000307288	9606.ENSP00000411532	0	0	0	0	0.406	0	0	0.524	0.706
MCM7	TYMS	9606.ENSP00000307288	9606.ENSP00000315644	0	0	0	0	0.667	0	0	0.234	0.734
MCM7	RFC4	9606.ENSP00000307288	9606.ENSP00000376272	0	0	0	0	0.636	0.093	0	0.738	0.906
MCM7	TIMELESS	9606.ENSP00000307288	9606.ENSP00000450607	0	0	0	0	0.422	0.983	0	0.691	0.996
MELK	TRIP13	9606.ENSP00000298048	9606.ENSP00000166345	0	0	0	0	0.845	0	0	0.419	0.906
MELK	RAD51AP1	9606.ENSP00000298048	9606.ENSP00000228843	0	0	0	0	0.784	0	0	0.500	0.887
MELK	TROAP	9606.ENSP00000298048	9606.ENSP00000257909	0	0	0	0	0.523	0	0	0.436	0.719
MELK	POLQ	9606.ENSP00000298048	9606.ENSP00000264233	0	0	0	0	0.494	0	0	0.052	0.499
MELK	SRPK1	9606.ENSP00000298048	9606.ENSP00000362931	0	0	0	0	0.166	0.113	0	0.256	0.402
MELK	TIMELESS	9606.ENSP00000298048	9606.ENSP00000450607	0	0	0	0	0.384	0	0	0.233	0.508
